name,title,rental_duration,count_rentalduration,pct_to_rentalduration
Children,Ghost Groundhog,6,60,0.09509319132750095093
Children,Warlock Werewolf,6,60,0.09509319132750095093
Children,Scarface Bang,3,60,0.09509319132750095093
Children,Splendor Patton,5,60,0.09509319132750095093
Children,Graduate Lord,7,60,0.09509319132750095093
Children,Daughter Madigan,3,60,0.09509319132750095093
Children,Clockwork Paradise,7,60,0.09509319132750095093
Children,Invasion Cyclone,5,60,0.09509319132750095093
Children,Crooked Frogmen,6,60,0.09509319132750095093
Children,Labyrinth League,6,60,0.09509319132750095093
Children,Strangelove Desire,4,60,0.09509319132750095093
Children,Casper Dragonfly,3,60,0.09509319132750095093
Children,Forever Candidate,7,60,0.09509319132750095093
Children,Hall Cassidy,5,60,0.09509319132750095093
Children,Language Cowboy,5,60,0.09509319132750095093
Children,Comancheros Enemy,5,60,0.09509319132750095093
Children,Holocaust Highball,6,60,0.09509319132750095093
Children,Polish Brooklyn,6,60,0.09509319132750095093
Children,Tootsie Pilot,3,60,0.09509319132750095093
Children,Backlash Undefeated,3,60,0.09509319132750095093
Children,Betrayed Rear,5,60,0.09509319132750095093
Children,Empire Malkovich,7,60,0.09509319132750095093
Children,Gorgeous Bingo,4,60,0.09509319132750095093
Children,Santa Paris,7,60,0.09509319132750095093
Children,Full Flatliners,6,60,0.09509319132750095093
Children,Bear Graceland,4,60,0.09509319132750095093
Children,Giant Troopers,5,60,0.09509319132750095093
Children,Uptown Young,5,60,0.09509319132750095093
Children,Magic Mallrats,3,60,0.09509319132750095093
Children,Christmas Moonshine,7,60,0.09509319132750095093
Children,Tequila Past,6,60,0.09509319132750095093
Children,Fury Murder,3,60,0.09509319132750095093
Children,Fargo Gandhi,3,60,0.09509319132750095093
Children,Cabin Flash,4,60,0.09509319132750095093
Children,Noon Papi,5,60,0.09509319132750095093
Children,Idols Snatchers,5,60,0.09509319132750095093
Children,Wrong Behavior,6,60,0.09509319132750095093
Games,Moonwalker Fool,5,61,0.09667807784962596678
Games,Rouge Squad,3,61,0.09667807784962596678
Sci-Fi,Wonderland Christmas,4,61,0.09667807784962596678
Games,Gathering Calendar,4,61,0.09667807784962596678
Games,Fantasia Park,5,61,0.09667807784962596678
Sci-Fi,Whisperer Giant,4,61,0.09667807784962596678
Sci-Fi,Sun Confessions,5,61,0.09667807784962596678
Games,Ice Crossing,5,61,0.09667807784962596678
Sci-Fi,Bingo Talented,5,61,0.09667807784962596678
Games,Fever Empire,5,61,0.09667807784962596678
Games,Curtain Videotape,7,61,0.09667807784962596678
Games,Sassy Packer,6,61,0.09667807784962596678
Sci-Fi,Chainsaw Uptown,6,61,0.09667807784962596678
Sci-Fi,Disturbing Scarface,6,61,0.09667807784962596678
Games,Psycho Shrunk,5,61,0.09667807784962596678
Games,Jericho Mulan,3,61,0.09667807784962596678
Games,Private Drop,7,61,0.09667807784962596678
Sci-Fi,Vacation Boondock,4,61,0.09667807784962596678
Sci-Fi,License Weekend,7,61,0.09667807784962596678
Games,Volcano Texas,6,61,0.09667807784962596678
Games,Outbreak Divine,6,61,0.09667807784962596678
Sci-Fi,Crowds Telemark,3,61,0.09667807784962596678
Games,Autumn Crow,3,61,0.09667807784962596678
Games,Maltese Hope,6,61,0.09667807784962596678
Games,Monsoon Cause,6,61,0.09667807784962596678
Sci-Fi,Camelot Vacation,3,61,0.09667807784962596678
Sci-Fi,Daisy Menagerie,5,61,0.09667807784962596678
Sci-Fi,Panther Reds,5,61,0.09667807784962596678
Sci-Fi,Beverly Outlaw,3,61,0.09667807784962596678
Sci-Fi,Mourning Purple,5,61,0.09667807784962596678
Sci-Fi,Garden Island,3,61,0.09667807784962596678
Sci-Fi,Trojan Tomorrow,3,61,0.09667807784962596678
Games,Lambs Cincinatti,6,61,0.09667807784962596678
Sci-Fi,Suicides Silence,4,61,0.09667807784962596678
Sci-Fi,Identity Lover,4,61,0.09667807784962596678
Games,Vanilla Day,7,61,0.09667807784962596678
Sci-Fi,Silverado Goldfinger,4,61,0.09667807784962596678
Sci-Fi,None Spiking,3,61,0.09667807784962596678
Games,Dazed Punk,6,61,0.09667807784962596678
Games,Grinch Massage,7,61,0.09667807784962596678
Sci-Fi,Metropolis Coma,4,61,0.09667807784962596678
Sci-Fi,Express Lonely,5,61,0.09667807784962596678
Games,Human Graffiti,3,61,0.09667807784962596678
Games,Chicago North,6,61,0.09667807784962596678
Sci-Fi,Barbarella Streetcar,6,61,0.09667807784962596678
Sci-Fi,Blindness Gun,6,61,0.09667807784962596678
Sci-Fi,Goldmine Tycoon,6,61,0.09667807784962596678
Sci-Fi,Coldblooded Darling,7,61,0.09667807784962596678
Games,Mars Roman,6,61,0.09667807784962596678
Sci-Fi,Badman Dawn,6,61,0.09667807784962596678
Games,State Wasteland,4,61,0.09667807784962596678
Sci-Fi,Armageddon Lost,5,61,0.09667807784962596678
Games,Encino Elf,6,61,0.09667807784962596678
Games,Roxanne Rebel,5,61,0.09667807784962596678
Games,Wanda Chamber,7,61,0.09667807784962596678
Games,Bulworth Commandments,4,61,0.09667807784962596678
Games,Grit Clockwork,3,61,0.09667807784962596678
Sci-Fi,Titans Jerk,4,61,0.09667807784962596678
Games,Fire Wolves,5,61,0.09667807784962596678
Sci-Fi,Raging Airplane,4,61,0.09667807784962596678
Games,Dirty Ace,7,61,0.09667807784962596678
Sci-Fi,Fish Opus,4,61,0.09667807784962596678
Games,Details Packer,4,61,0.09667807784962596678
Games,Suit Walls,3,61,0.09667807784962596678
Games,Darling Breaking,7,61,0.09667807784962596678
Sci-Fi,Citizen Shrek,7,61,0.09667807784962596678
Sci-Fi,Stallion Sundance,5,61,0.09667807784962596678
Sci-Fi,Annie Identity,3,61,0.09667807784962596678
Sci-Fi,Attacks Hate,5,61,0.09667807784962596678
Games,Spy Mile,6,61,0.09667807784962596678
Sci-Fi,Reign Gentlemen,3,61,0.09667807784962596678
Sci-Fi,Hollow Jeopardy,7,61,0.09667807784962596678
Sci-Fi,Weekend Personal,5,61,0.09667807784962596678
Sci-Fi,Married Go,7,61,0.09667807784962596678
Sci-Fi,Guys Falcon,4,61,0.09667807784962596678
Sci-Fi,Hanky October,5,61,0.09667807784962596678
Games,Massacre Usual,6,61,0.09667807784962596678
Sci-Fi,Cincinatti Whisperer,5,61,0.09667807784962596678
Sci-Fi,Cheaper Clyde,6,61,0.09667807784962596678
Sci-Fi,Hamlet Wisdom,7,61,0.09667807784962596678
Games,Sleuth Orient,4,61,0.09667807784962596678
Games,Creatures Shakespeare,3,61,0.09667807784962596678
Sci-Fi,Dolls Rage,7,61,0.09667807784962596678
Games,Haunting Pianist,5,61,0.09667807784962596678
Games,Roof Champion,7,61,0.09667807784962596678
Sci-Fi,Eyes Driving,4,61,0.09667807784962596678
Sci-Fi,Charade Duffel,3,61,0.09667807784962596678
Sci-Fi,Graffiti Love,3,61,0.09667807784962596678
Sci-Fi,English Bulworth,3,61,0.09667807784962596678
Games,Feathers Metal,3,61,0.09667807784962596678
Sci-Fi,Connecticut Tramp,4,61,0.09667807784962596678
Sci-Fi,Frisco Forrest,6,61,0.09667807784962596678
Games,Name Detective,5,61,0.09667807784962596678
Games,Gun Bonnie,7,61,0.09667807784962596678
Games,Ladybugs Armageddon,4,61,0.09667807784962596678
Sci-Fi,Divide Monster,6,61,0.09667807784962596678
Games,Wind Phantom,6,61,0.09667807784962596678
Games,Videotape Arsenic,4,61,0.09667807784962596678
Games,Head Stranger,4,61,0.09667807784962596678
Games,Seven Swarm,4,61,0.09667807784962596678
Games,Dwarfs Alter,6,61,0.09667807784962596678
Sci-Fi,Nemo Campus,5,61,0.09667807784962596678
Sci-Fi,Chariots Conspiracy,5,61,0.09667807784962596678
Games,Moonshine Cabin,4,61,0.09667807784962596678
Sci-Fi,Random Go,6,61,0.09667807784962596678
Games,Nightmare Chill,3,61,0.09667807784962596678
Games,Tycoon Gathering,3,61,0.09667807784962596678
Games,Candles Grapes,6,61,0.09667807784962596678
Games,Divine Resurrection,4,61,0.09667807784962596678
Games,Stampede Disturbing,5,61,0.09667807784962596678
Games,Panky Submarine,4,61,0.09667807784962596678
Games,Madre Gables,7,61,0.09667807784962596678
Games,Glory Tracy,7,61,0.09667807784962596678
Games,Forward Temple,6,61,0.09667807784962596678
Sci-Fi,Soldiers Evolution,7,61,0.09667807784962596678
Sci-Fi,Open African,7,61,0.09667807784962596678
Games,Dawn Pond,4,61,0.09667807784962596678
Sci-Fi,Fiddler Lost,4,61,0.09667807784962596678
Sci-Fi,Goodfellas Salute,4,61,0.09667807784962596678
Sci-Fi,Unforgiven Zoolander,7,61,0.09667807784962596678
Sci-Fi,Spirited Casualties,5,61,0.09667807784962596678
Games,Pizza Jumanji,4,61,0.09667807784962596678
Drama,Harry Idaho,5,62,0.09826296437175098263
Drama,Lebowski Soldiers,6,62,0.09826296437175098263
Drama,Translation Summer,4,62,0.09826296437175098263
Drama,Spice Sorority,5,62,0.09826296437175098263
Drama,Kwai Homeward,5,62,0.09826296437175098263
Drama,Wardrobe Phantom,6,62,0.09826296437175098263
Drama,Encounters Curtain,5,62,0.09826296437175098263
Drama,Edge Kissing,5,62,0.09826296437175098263
Drama,Seattle Expecations,4,62,0.09826296437175098263
Drama,Bunch Minds,4,62,0.09826296437175098263
Drama,Jacket Frisco,5,62,0.09826296437175098263
Drama,Unfaithful Kill,7,62,0.09826296437175098263
Drama,Greedy Roots,7,62,0.09826296437175098263
Drama,Blade Polish,5,62,0.09826296437175098263
Drama,Saints Bride,5,62,0.09826296437175098263
Drama,Virgin Daisy,6,62,0.09826296437175098263
Drama,Lies Treatment,7,62,0.09826296437175098263
Drama,Something Duck,4,62,0.09826296437175098263
Drama,Necklace Outbreak,3,62,0.09826296437175098263
Drama,Savannah Town,5,62,0.09826296437175098263
Drama,Confessions Maguire,7,62,0.09826296437175098263
Drama,Tenenbaums Command,4,62,0.09826296437175098263
Drama,Coneheads Smoochy,7,62,0.09826296437175098263
Drama,Hanging Deep,5,62,0.09826296437175098263
Drama,Racer Egg,7,62,0.09826296437175098263
Drama,Deceiver Betrayed,7,62,0.09826296437175098263
Drama,Paths Control,3,62,0.09826296437175098263
Drama,Luck Opus,7,62,0.09826296437175098263
Drama,Shootist Superfly,6,62,0.09826296437175098263
Drama,Darkness War,6,62,0.09826296437175098263
Drama,Treatment Jekyll,3,62,0.09826296437175098263
Drama,Diary Panic,7,62,0.09826296437175098263
Drama,Paycheck Wait,4,62,0.09826296437175098263
Drama,Witches Panic,6,62,0.09826296437175098263
Drama,Harold French,6,62,0.09826296437175098263
Drama,Vietnam Smoochy,7,62,0.09826296437175098263
Drama,Craft Outfield,6,62,0.09826296437175098263
Drama,Hobbit Alien,5,62,0.09826296437175098263
Drama,Apollo Teen,5,62,0.09826296437175098263
Drama,West Lion,4,62,0.09826296437175098263
Drama,Beethoven Exorcist,6,62,0.09826296437175098263
Drama,Notting Speakeasy,7,62,0.09826296437175098263
Drama,Conquerer Nuts,4,62,0.09826296437175098263
Drama,Gone Trouble,7,62,0.09826296437175098263
Drama,Sea Virgin,4,62,0.09826296437175098263
Drama,Destination Jerk,3,62,0.09826296437175098263
Drama,Hunchback Impossible,4,62,0.09826296437175098263
Drama,Pity Bound,5,62,0.09826296437175098263
Drama,Chitty Lock,6,62,0.09826296437175098263
Drama,Queen Luke,5,62,0.09826296437175098263
Drama,Reunion Witches,3,62,0.09826296437175098263
Drama,Torque Bound,3,62,0.09826296437175098263
Drama,Rocky War,4,62,0.09826296437175098263
Drama,Orient Closer,3,62,0.09826296437175098263
Drama,Mob Duffel,4,62,0.09826296437175098263
Drama,Scorpion Apollo,3,62,0.09826296437175098263
Drama,Dalmations Sweden,4,62,0.09826296437175098263
Drama,Goldfinger Sensibility,3,62,0.09826296437175098263
Drama,Beauty Grease,5,62,0.09826296437175098263
